id,created_at,text
972562433914130433,2018-03-10 19:58:48,b'@BLIKOPENER333 #TheBottomLine De bestrijders van het #Hedonisme oftewel begint bij u ook het kwartje al te vallen? https://t.co/DHf16KvnGl'
972561658311831557,2018-03-10 19:55:43,b'RT @BLIKOPENER333: OOPS 1/1 Wie de koran goed leest merkt dat de hel haast niet te vermijden is:\nDe enige garantie is het martelaarschap du\xe2\x80\xa6'
972561622488186880,2018-03-10 19:55:34,b'RT @BLIKOPENER333: OOPS 1/2 Waarom we meer respect moet hebben voor de Islam-terroristen https://t.co/tbJqhvqRzo'
972557742157258752,2018-03-10 19:40:09,b'RT @BLIKOPENER333: @dekoran1 TUIG VAN DE RICHEL?!'
972557666324307968,2018-03-10 19:39:51,b'RT @dekoran1: Donorwet uitgesteld om verlies D66 bij verkiezingen te beperken\xc2\xa0https://t.co/BsPrwctWue \xc2\xa0 @BLIKOPENER333\xe2\x80\x8d\xc2\xa0 https://t.co/czTYv\xe2\x80\xa6'
972557338841370624,2018-03-10 19:38:33,b'RT @loanznl: The latest https://t.co/I2VYQ4OebP - Elke dag nieuws! https://t.co/0VApLPZoMd Thanks to @BLIKOPENERteam @houtensteen @frank_ho\xe2\x80\xa6'
972556175328923649,2018-03-10 19:33:56,"b'RT @BLIKOPENERteam: @BLIKOPENER333 #TheBottomLine over Cheider &amp; Ephraim S. ""Keizer koning admiraal \'poepen\' doen ze allemaal""zongen de Bel\xe2\x80\xa6'"
972556142483333124,2018-03-10 19:33:48,"b'RT @_NIW_: Commentaar Esther Voet: ""Hoe je het ook wendt of keert,\nhet is geen goede zaak voor Joods Nederland. H\xc3\xa9\xc3\xa9l Joods Nederland.""- htt\xe2\x80\xa6'"
972556109549572096,2018-03-10 19:33:40,"b""RT @BLIKOPENER333: 1/1 'Joodse school deed pas onder druk aangifte van misbruik door docent' https://t.co/a5WSwEchLa"""
972556060530704385,2018-03-10 19:33:28,b'RT @BLIKOPENER333: 1/2 \xe2\x80\x9eCheider weigerde aangifte misbruik niet\xe2\x80\x9d https://t.co/ZGBCb8yP2D'
972556026020093957,2018-03-10 19:33:20,"b""RT @BLIKOPENER333: 1/3 'Minister moest Cheider dwingen tot aangifte van misbruik' https://t.co/Pb0FrBpigk via @AT5"""
972555992943636480,2018-03-10 19:33:12,b'RT @BLIKOPENER333: 1/4 Cheider onveilige school volgens psychotherapeut: https://t.co/eyJO8LlGSD'
972555971863203841,2018-03-10 19:33:07,b'RT @BLIKOPENER333: 1/5 @Esther_Voet Bomen https://t.co/drEGIiGZdn via @_NIW_'
972554958204735488,2018-03-10 19:29:05,"b'@BLIKOPENER333 #TheBottomLine over Cheider &amp; Ephraim S. ""Keizer koning admiraal \'poepen\' doen ze allemaal""zongen de\xe2\x80\xa6 https://t.co/KcsO0JltLv'"
972539513187766278,2018-03-10 18:27:43,b'OOPS Mohammed Benzakour is TERUG (en ondankbaar?) Gelijk heeft hij volgens ons: Waarom wil Nederland zich toch niet\xe2\x80\xa6 https://t.co/OyOxIA38H4'
972515133095366656,2018-03-10 16:50:50,b'RT @Malouiners: @LionessLisaH @BLIKOPENER333 Dat jij er in elk geval er weer bent.....daar wordt ik blij van \xf0\x9f\xa4\x97 https://t.co/1A5BvNpQL2'
972515094843346946,2018-03-10 16:50:41,"b'RT @LionessLisaH: Besloten om weer terug te komen \xf0\x9f\x98\x8a\nVoorlopig doe ik op politiek gebied nog even rustig aan\n\nTwitternaam gewijzigd, maar no\xe2\x80\xa6'"
972514498534891520,2018-03-10 16:48:19,b'RT @BLIKOPENER333: #Brigit-VOLG TIP:\n\nhttps://t.co/GP6xxNQK8S\nhttps://t.co/aXARYOP8Hb\nhttps://t.co/Xtylwfrdf6\nhttps://t.co/SdxRj8esut\nhttps\xe2\x80\xa6'
972514462971211776,2018-03-10 16:48:11,b'RT @BLIKOPENER333: OOPS Het #Mediakartel heeft geen invloed op de natuur de Gabbers van https://t.co/LtkSisBc71 laten zich niet door de Lat\xe2\x80\xa6'
972514420969623552,2018-03-10 16:48:01,"b'RT @BLIKOPENER333: OOPS #Twitter verstopt tweets van ""shitty people"" https://t.co/k01fC0Gmti'"
972514373032906757,2018-03-10 16:47:49,"b'RT @BLIKOPENER333: OOPS Een kijkje op Gab, de ongecensureerde Facebook van de alt-right https://t.co/lkzHEE4HhM via @followbignews'"
972514333442920449,2018-03-10 16:47:40,b'RT @BLIKOPENER333: OOPS Nieuw Sociaal Netwerk https://t.co/GlT1KyAZhx Voor Vrijheid van Meningsuiting https://t.co/kMFnSKIlFw via @AltNewsNL'
972514311204679681,2018-03-10 16:47:34,b'RT @lidwieneik_boom: #Facebook verwijdert migratiekritische video van Hongaarse politicus https://t.co/BnQww5dRdt via @Stop de Bankiers\n@BL\xe2\x80\xa6'
972509769432027136,2018-03-10 16:29:32,b'RT @BLIKOPENER333: @NoordZuidlijn @lidwieneik_boom @parool Krijgen we ook een reactie van het @parool #DankAlvast https://t.co/3xpFrPk2uB'
